,ID,Suc_flag,ARPU,PromCnt12,PromCnt36,PromCntMsg12,PromCntMsg36,Class,Age,Gender,HomeOwner,AvgARPU,AvgHomeValue,AvgIncome,Age_empflag,AvgHomeValue_empflag,AvgIncome_empflag,Age_group1,Age_group2
4634,94486,1,30.0,3.15,7.0,1.2,2.4,2,82.0,M,H,51.47632641,135800.0,70789.0,False,False,False,"(69, 86]","(69.75, 86]"
4635,94503,1,50.0,2.9,6.5,1.0,2.2,4,35.0,F,U,50.99427648,55000.0,35456.0,False,False,False,"[21, 51]","(20.935, 37.25]"
4636,94506,0,,2.75,7.25,1.0,1.0,2,49.0,F,U,53.39969388,68400.0,35456.0,False,False,False,"[21, 51]","(37.25, 53.5]"
4637,94541,0,,3.25,7.5,1.2,3.0,1,59.1589722451,M,U,48.61525911,55300.0,31228.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
4638,94567,0,,3.25,8.75,1.2,3.4,1,39.0,F,U,49.24683035,56700.0,31228.0,False,False,False,"[21, 51]","(37.25, 53.5]"
4639,94609,0,,3.0,7.75,1.2,3.0,1,28.0,M,U,49.66805824,85500.0,40883.0,False,False,False,"[21, 51]","(20.935, 37.25]"
4640,94636,0,,2.5,6.75,0.6,0.6,4,57.0,F,H,54.22900005,56100.0,35000.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
4641,94644,0,,3.0,7.75,1.0,2.8,1,58.0,F,H,56.64925808,51800.0,35000.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
4642,94677,0,,2.0,6.25,0.8,2.6,3,85.0,M,H,51.27084622,112300.0,79730.0,False,False,False,"(69, 86]","(69.75, 86]"
4643,94690,0,,2.0,3.75,0.6,1.2,4,35.0,F,H,51.06054794,88300.0,69679.0,False,False,False,"[21, 51]","(20.935, 37.25]"
4644,94757,1,60.0,3.65,8.25,1.4,3.4,3,51.0,M,H,50.74478481,127900.0,58656.0,False,False,False,"[21, 51]","(37.25, 53.5]"
4645,94779,0,,3.25,7.75,1.2,2.8,2,40.0,F,H,51.20073669,156300.0,58656.0,False,False,False,"[21, 51]","(37.25, 53.5]"
4646,94804,1,150.0,2.4,3.75,0.8,1.2,4,59.1589722451,F,U,51.5309427,225000.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
4647,94851,1,50.0,3.65,8.25,1.4,3.0,2,81.0,F,H,52.61767273,233300.0,91886.0,False,False,False,"(69, 86]","(69.75, 86]"
4648,94881,0,,3.5,8.5,1.2,3.0,4,59.1589722451,F,U,50.77894743,88200.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
4649,94884,1,200.0,3.65,8.0,1.4,1.2,3,54.0,M,H,67.35288369,92700.0,53637.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
4650,94902,1,150.0,3.15,5.25,1.2,1.8,3,59.1589722451,M,U,62.765531,103100.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
4651,94913,0,,3.25,8.5,1.2,3.2,3,49.0,F,U,50.88735432,89100.0,48209.0,False,False,False,"[21, 51]","(37.25, 53.5]"
4652,94915,1,75.0,2.9,6.25,0.6,1.6,3,54.0,F,H,52.00826531,146300.0,48209.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
4653,94920,1,75.0,3.65,7.75,1.4,1.2,2,56.0,F,H,63.2146116,134900.0,48209.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
4654,94921,0,,3.25,3.25,1.2,1.2,2,61.0,F,H,56.70979635,151100.0,48209.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
4655,94944,0,,3.0,8.5,1.2,3.4,2,62.0,U,U,50.68655261,186600.0,53513.4573612,False,False,True,"(59.159, 69]","(53.5, 69.75]"
4656,94975,0,,3.5,7.75,1.2,2.6,3,75.0,M,U,49.33827144,112179.202755,53513.4573612,False,True,True,"(69, 86]","(69.75, 86]"
4657,95059,0,,3.0,8.0,1.2,3.4,2,70.0,F,H,57.09243414,72500.0,46712.0,False,False,False,"(69, 86]","(69.75, 86]"
4658,95097,1,50.0,3.65,8.25,1.4,3.0,2,63.0,M,H,50.33723721,61100.0,55548.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
4659,95132,1,125.0,3.65,7.25,1.4,1.2,4,81.0,F,U,53.51490639,51200.0,43714.0,False,False,False,"(69, 86]","(69.75, 86]"
4660,95151,1,35.0,3.4,5.75,1.4,2.2,2,51.0,F,U,48.89599273,30200.0,40079.0,False,False,False,"[21, 51]","(37.25, 53.5]"
4661,95163,0,,1.75,4.25,0.6,1.4,2,73.0,M,H,59.01357496,90000.0,55179.0,False,False,False,"(69, 86]","(69.75, 86]"
4662,95180,0,,2.5,3.75,0.8,1.2,2,48.0,F,H,57.64217167,53200.0,45746.0,False,False,False,"[21, 51]","(37.25, 53.5]"
4663,95200,0,,3.5,8.75,1.2,3.2,4,55.0,M,H,50.8415561,48800.0,43346.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
4664,95202,0,,2.75,7.0,1.2,2.8,2,59.1589722451,M,U,48.90464461,31700.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
4665,95208,1,50.0,3.65,8.75,1.4,3.4,2,74.0,F,U,49.7381089,44500.0,41535.0,False,False,False,"(69, 86]","(69.75, 86]"
4666,95240,1,55.0,4.15,9.25,1.4,3.4,3,45.0,M,H,50.51346851,60400.0,57075.0,False,False,False,"[21, 51]","(37.25, 53.5]"
4667,95260,1,15.0,3.9,8.25,1.4,3.4,1,59.1589722451,M,U,48.08400299,71600.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
4668,95282,0,,2.25,6.5,0.6,0.6,3,56.0,M,H,54.1996803,76200.0,49747.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
4669,95341,1,50.0,2.4,4.25,1.0,2.2,2,59.1589722451,F,U,57.2583905,102800.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
4670,95343,0,,3.5,7.75,1.2,1.2,2,35.0,M,H,52.58652281,26000.0,46887.0,False,False,False,"[21, 51]","(20.935, 37.25]"
4671,95347,1,35.0,3.65,7.75,1.4,2.8,2,60.0,M,H,50.09569115,65200.0,46887.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
4672,95351,1,60.0,1.65,5.25,0.6,2.0,2,59.0,F,H,50.51915502,81800.0,46887.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
4673,95406,0,,3.25,8.25,1.0,2.8,2,59.1589722451,M,U,49.53816634,44700.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
4674,95408,1,75.0,3.4,6.0,1.2,2.2,3,45.0,F,H,49.97555193,73900.0,50395.0,False,False,False,"[21, 51]","(37.25, 53.5]"
4675,95436,0,,3.75,8.5,1.2,3.0,2,37.0,M,H,49.71827346,54800.0,41535.0,False,False,False,"[21, 51]","(20.935, 37.25]"
4676,95450,1,55.0,3.4,6.5,1.4,2.6,3,45.0,F,H,49.5634492,37700.0,44777.0,False,False,False,"[21, 51]","(37.25, 53.5]"
4677,95452,0,,3.0,8.25,1.2,3.2,1,33.0,F,H,49.33234264,32000.0,44777.0,False,False,False,"[21, 51]","(20.935, 37.25]"
4678,95467,1,20.0,4.15,9.0,1.6,3.6,1,72.0,F,H,49.42322014,76500.0,65091.0,False,False,False,"(69, 86]","(69.75, 86]"
4679,95494,0,,3.0,6.5,1.2,2.6,3,83.0,F,U,49.62917658,42800.0,45720.0,False,False,False,"(69, 86]","(69.75, 86]"
4680,95525,1,150.0,3.9,8.25,1.4,1.2,3,59.1589722451,M,U,70.67583157,60600.0,61929.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
4681,95526,0,,3.25,6.25,1.0,2.0,2,81.0,F,H,49.98492389,70700.0,61929.0,False,False,False,"(69, 86]","(69.75, 86]"
4682,95536,1,100.0,4.15,5.5,1.4,2.0,1,51.0,F,U,55.11089255,88600.0,53513.4573612,False,False,True,"[21, 51]","(37.25, 53.5]"
4683,95561,0,,3.75,9.0,1.2,3.4,1,79.0,F,H,48.76332526,37100.0,37320.0,False,False,False,"(69, 86]","(69.75, 86]"
4684,95563,1,20.0,3.4,7.25,1.2,2.4,1,64.0,M,H,49.69303728,57600.0,37320.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
4685,95582,1,105.0,2.9,5.75,1.0,2.0,4,59.1589722451,F,U,50.12045409,60700.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
4686,95584,0,,3.5,6.75,1.2,2.6,4,59.1589722451,F,U,49.13550309,44100.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
4687,95590,0,,3.5,6.25,1.2,2.0,1,81.0,M,H,49.35711228,82400.0,45463.0,False,False,False,"(69, 86]","(69.75, 86]"
4688,95604,0,,3.5,9.0,1.2,1.2,4,59.1589722451,M,U,55.12635663,43500.0,45463.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
4689,95654,1,100.0,3.9,8.0,1.4,1.2,3,64.0,M,H,53.95647007,67700.0,59774.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
4690,95655,0,,3.5,9.0,1.2,3.4,2,21.0,F,U,49.44204341,74200.0,53513.4573612,False,False,True,"[21, 51]","(20.935, 37.25]"
4691,95665,0,,3.0,7.5,0.8,2.4,1,83.0,M,U,50.39154763,94700.0,59774.0,False,False,False,"(69, 86]","(69.75, 86]"
4692,95681,0,,3.0,6.5,1.2,2.6,3,80.0,M,H,72.40392627,61900.0,55033.0,False,False,False,"(69, 86]","(69.75, 86]"
4693,95701,1,25.0,3.15,8.0,1.2,3.2,2,53.0,M,U,50.48331816,106300.0,55033.0,False,False,False,"(51, 59.159]","(37.25, 53.5]"
4694,95727,1,90.0,4.4,9.0,1.4,3.2,4,45.0,U,H,50.43436942,36400.0,49558.0,False,False,False,"[21, 51]","(37.25, 53.5]"
4695,95728,1,75.0,3.65,8.75,1.4,3.4,4,69.0,F,H,51.0535663,68700.0,49558.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
4696,95755,0,,2.5,7.25,0.8,0.8,3,86.0,M,H,54.72626438,84400.0,52567.0,False,False,False,"(69, 86]","(69.75, 86]"
4697,95762,0,,3.25,8.5,1.2,3.2,2,59.0,F,H,50.80761943,86500.0,79452.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
4698,95800,1,100.0,3.4,8.0,1.4,3.2,3,86.0,M,H,50.02365068,34000.0,44756.0,False,False,False,"(69, 86]","(69.75, 86]"
4699,95806,0,,3.25,8.0,1.2,2.8,2,21.0,M,H,50.08977813,40000.0,44756.0,False,False,False,"[21, 51]","(20.935, 37.25]"
4700,95831,1,50.0,3.15,4.0,1.0,1.2,3,70.0,M,U,49.22881313,30100.0,44698.0,False,False,False,"(69, 86]","(69.75, 86]"
4701,95879,1,150.0,4.15,9.25,1.4,3.4,2,54.0,F,H,59.65318694,36300.0,45055.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
4702,95943,1,65.0,3.65,8.25,1.4,3.0,3,68.0,M,H,50.5343165,43500.0,48341.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
4703,95951,1,100.0,3.4,7.75,1.4,3.0,2,49.0,F,H,49.72018897,34700.0,48341.0,False,False,False,"[21, 51]","(37.25, 53.5]"
4704,95985,0,,3.25,6.75,1.2,1.2,2,48.0,M,U,59.86331149,38600.0,53513.4573612,False,False,True,"[21, 51]","(37.25, 53.5]"
4705,95991,0,,1.75,6.5,0.8,3.0,1,59.1589722451,F,U,49.21834786,48000.0,62589.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
4706,96000,1,50.0,2.65,7.0,1.0,0.8,1,83.0,M,H,53.15309223,35900.0,41240.0,False,False,False,"(69, 86]","(69.75, 86]"
4707,96003,1,30.0,2.65,6.25,1.2,2.4,1,75.0,F,H,49.49166703,45000.0,44375.0,False,False,False,"(69, 86]","(69.75, 86]"
4708,96008,1,25.0,3.15,7.75,1.2,3.0,1,59.1589722451,F,H,49.2004548,30000.0,45333.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
4709,96031,1,25.0,2.15,5.5,1.0,2.4,1,61.0,M,H,49.09178377,44000.0,51181.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
4710,96039,1,45.0,3.65,8.75,1.4,3.4,1,63.0,F,U,48.68936428,43900.0,53513.4573612,False,False,True,"(59.159, 69]","(53.5, 69.75]"
4711,96040,0,,2.75,7.0,1.2,3.2,1,21.0,M,H,48.50442083,47300.0,53010.0,False,False,False,"[21, 51]","(20.935, 37.25]"
4712,96047,1,85.0,3.65,8.5,1.4,3.2,4,41.0,M,U,50.93507144,47200.0,48554.0,False,False,False,"[21, 51]","(37.25, 53.5]"
4713,96075,1,25.0,3.65,8.0,1.2,2.6,1,73.0,M,H,49.95619826,56800.0,47942.0,False,False,False,"(69, 86]","(69.75, 86]"
4714,96080,1,25.0,2.9,6.75,1.0,2.2,1,77.0,F,U,50.03424711,56800.0,47942.0,False,False,False,"(69, 86]","(69.75, 86]"
4715,96093,1,35.0,3.9,7.75,1.4,2.8,1,59.1589722451,M,H,49.198309,53700.0,48602.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
4716,96140,0,,2.75,7.5,0.8,0.8,3,21.0,M,H,54.43780542,69100.0,45915.0,False,False,False,"[21, 51]","(20.935, 37.25]"
4717,96156,0,,2.75,4.0,1.0,1.4,2,72.0,F,H,58.85387419,43200.0,49292.0,False,False,False,"(69, 86]","(69.75, 86]"
4718,96175,1,25.0,1.9,6.5,1.0,3.0,1,82.0,M,U,49.04264233,25800.0,42796.0,False,False,False,"(69, 86]","(69.75, 86]"
4719,96220,1,70.0,3.65,8.5,1.4,3.2,2,62.0,F,U,49.66052205,28100.0,39649.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
4720,96251,1,50.0,3.65,8.0,1.4,3.4,1,53.0,F,H,48.09493273,19200.0,37883.0,False,False,False,"(51, 59.159]","(37.25, 53.5]"
4721,96253,0,,3.25,8.5,1.2,3.4,1,75.0,M,H,56.08078036,28300.0,37883.0,False,False,False,"(69, 86]","(69.75, 86]"
4722,96273,0,,3.25,8.75,1.2,3.4,3,59.1589722451,M,U,49.64986869,44400.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
4723,96314,0,,5.5,11.0,1.8,4.0,2,27.0,M,H,50.24253302,131600.0,66090.0,False,False,False,"[21, 51]","(20.935, 37.25]"
4724,96344,1,50.0,2.15,5.5,0.8,2.0,1,59.1589722451,F,H,49.33283058,29300.0,41210.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
4725,96348,1,30.0,3.65,5.75,1.4,2.2,1,73.0,F,H,48.89703207,77300.0,63159.0,False,False,False,"(69, 86]","(69.75, 86]"
4726,96417,0,,3.25,7.75,1.2,2.8,2,51.0,F,H,50.37061302,64600.0,67560.0,False,False,False,"[21, 51]","(37.25, 53.5]"
4727,96426,1,50.0,3.65,7.5,1.4,3.0,2,39.0,M,U,49.73694212,72000.0,65846.0,False,False,False,"[21, 51]","(37.25, 53.5]"
4728,96441,1,125.0,3.65,8.75,1.4,3.4,4,73.0,M,H,51.47504238,91500.0,63159.0,False,False,False,"(69, 86]","(69.75, 86]"
4729,96448,1,40.0,2.65,5.0,1.0,1.6,1,76.0,F,U,49.9807747,76000.0,63159.0,False,False,False,"(69, 86]","(69.75, 86]"
4730,96454,0,,3.0,4.25,1.0,1.4,4,72.0,M,U,50.00685349,71400.0,47473.0,False,False,False,"(69, 86]","(69.75, 86]"
4731,96482,0,,3.5,8.25,1.2,3.0,2,43.0,F,H,49.98664915,69100.0,47473.0,False,False,False,"[21, 51]","(37.25, 53.5]"
4732,96505,0,,3.5,9.0,1.2,3.4,4,72.0,M,H,51.90787222,127600.0,70339.0,False,False,False,"(69, 86]","(69.75, 86]"
4733,96548,1,35.0,3.4,7.25,1.4,2.6,1,65.0,F,H,49.24190943,29000.0,35263.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
4734,96589,0,,3.25,8.0,1.2,1.2,2,76.0,F,H,62.09132764,48700.0,42757.0,False,False,False,"(69, 86]","(69.75, 86]"
4735,96644,0,,3.5,7.25,1.2,2.6,4,55.0,M,H,50.40317682,42900.0,52294.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
4736,96673,0,,3.25,7.75,1.2,3.2,1,59.1589722451,M,H,48.89957948,55100.0,60977.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
4737,96679,1,25.0,3.9,9.0,1.4,3.4,1,47.0,M,H,49.9264268,87000.0,60977.0,False,False,False,"[21, 51]","(37.25, 53.5]"
4738,96690,0,,3.25,8.5,1.2,3.4,1,79.0,M,H,57.14160276,72200.0,60977.0,False,False,False,"(69, 86]","(69.75, 86]"
4739,96729,0,,3.5,8.25,1.2,3.0,1,59.1589722451,F,U,48.62582919,46200.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
4740,96763,1,100.0,3.65,8.75,1.4,3.4,3,79.0,F,H,50.29780169,42700.0,48940.0,False,False,False,"(69, 86]","(69.75, 86]"
4741,96773,0,,2.5,3.75,0.8,1.2,2,56.0,M,H,58.44884049,87900.0,78594.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
4742,96778,0,,2.25,6.75,0.8,0.8,1,59.1589722451,F,H,53.73968259,70900.0,78594.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
4743,96827,0,,4.0,8.5,1.4,3.6,1,82.0,M,U,48.01146467,40100.0,54688.0,False,False,False,"(69, 86]","(69.75, 86]"
4744,96849,0,,2.5,7.0,0.8,0.8,3,50.0,F,U,54.32366563,65800.0,58068.0,False,False,False,"[21, 51]","(37.25, 53.5]"
4745,96851,0,,2.25,6.25,0.8,2.2,3,59.1589722451,F,U,50.18574304,65800.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
4746,96923,1,50.0,3.9,6.75,1.4,2.4,2,59.1589722451,U,U,48.79963514,65000.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
4747,96951,0,,3.5,7.75,1.2,2.6,2,59.1589722451,M,U,53.33038956,430900.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
4748,96960,1,40.0,3.9,8.75,1.4,3.2,1,57.0,M,H,49.88312117,92700.0,44755.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
4749,97015,1,20.0,3.65,8.5,1.4,3.2,1,39.0,F,H,50.62989969,99200.0,91820.0,False,False,False,"[21, 51]","(37.25, 53.5]"
4750,97020,1,85.0,2.9,6.5,1.0,2.2,4,58.0,F,H,51.35662085,63600.0,55540.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
4751,97026,1,50.0,3.65,8.5,1.4,3.4,3,50.0,F,H,50.28046932,59800.0,55540.0,False,False,False,"[21, 51]","(37.25, 53.5]"
4752,97040,0,,3.5,8.5,1.2,3.0,3,59.1589722451,F,H,52.03791063,182800.0,55540.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
4753,97049,1,125.0,3.65,8.0,1.4,3.0,4,60.0,F,H,51.22062474,81600.0,55540.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
4754,97055,1,110.0,2.9,7.0,1.2,1.0,2,67.0,F,H,53.38437984,41200.0,52188.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
4755,97063,0,,1.0,3.75,0.4,1.4,1,45.0,F,U,56.86866914,47300.0,52465.0,False,False,False,"[21, 51]","(37.25, 53.5]"
4756,97077,1,60.0,3.65,7.25,1.4,2.6,2,69.0,F,H,49.98267418,82000.0,37990.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
4757,97095,0,,3.0,7.5,1.2,3.0,1,63.0,F,H,48.8392649,33200.0,40750.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
4758,97100,0,,1.75,5.0,0.8,2.0,1,59.1589722451,M,U,49.20501013,31500.0,51661.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
4759,97153,0,,2.75,6.75,1.0,2.4,1,74.0,M,H,49.53084949,57200.0,43728.0,False,False,False,"(69, 86]","(69.75, 86]"
4760,97185,0,,2.0,6.25,0.8,2.6,1,59.1589722451,F,U,49.12652877,52400.0,37990.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
4761,97210,1,100.0,2.4,7.0,1.0,3.0,3,37.0,F,H,61.44938867,51800.0,47500.0,False,False,False,"[21, 51]","(20.935, 37.25]"
4762,97221,1,125.0,3.4,7.25,1.2,1.0,3,66.0,F,U,53.42755391,41800.0,46477.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
4763,97227,0,,3.0,8.0,1.0,1.0,2,73.0,M,H,62.71193921,36200.0,38477.0,False,False,False,"(69, 86]","(69.75, 86]"
4764,97263,0,,2.0,5.75,0.8,2.2,1,86.0,U,H,49.47770167,51000.0,47500.0,False,False,False,"(69, 86]","(69.75, 86]"
4765,97315,1,70.0,3.65,8.5,1.4,3.4,2,69.0,M,H,49.8944195,87500.0,41148.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
4766,97357,0,,3.0,7.75,1.2,3.0,3,59.1589722451,U,H,50.15566469,40600.0,40739.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
4767,97359,0,,3.25,8.0,1.0,2.6,1,59.1589722451,F,H,49.85532036,59100.0,38770.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
4768,97421,0,,3.25,8.5,1.2,3.4,1,65.0,F,U,48.90303716,40300.0,39375.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
4769,97424,1,25.0,2.9,7.75,1.2,3.2,1,59.1589722451,M,U,49.15774834,41300.0,39375.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
4770,97468,0,,2.5,5.5,0.8,1.8,4,51.0,M,H,52.15330207,126500.0,90599.0,False,False,False,"[21, 51]","(37.25, 53.5]"
4771,97499,0,,2.5,6.25,1.0,2.8,1,76.0,M,H,48.35401015,44200.0,44353.0,False,False,False,"(69, 86]","(69.75, 86]"
4772,97513,0,,3.5,6.5,1.2,2.2,1,73.0,M,H,48.66456506,33700.0,40375.0,False,False,False,"(69, 86]","(69.75, 86]"
4773,97537,1,20.0,3.4,7.5,1.2,2.6,1,27.0,M,U,49.29952467,31600.0,36906.0,False,False,False,"[21, 51]","(20.935, 37.25]"
4774,97538,0,,2.25,6.5,1.0,2.4,4,59.1589722451,M,H,51.06085938,40500.0,36906.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
4775,97543,0,,3.25,8.5,1.2,3.4,2,59.0,M,U,48.81409016,37300.0,53513.4573612,False,False,True,"(51, 59.159]","(53.5, 69.75]"
4776,97552,1,250.0,2.9,5.5,1.0,0.8,4,69.0,F,U,52.2298255,22600.0,27438.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
4777,97576,0,,3.75,9.25,1.2,3.4,3,57.0,F,U,49.40429086,28300.0,53513.4573612,False,False,True,"(51, 59.159]","(53.5, 69.75]"
4778,97596,1,75.0,2.9,7.0,1.0,2.6,3,39.0,F,U,50.14149814,35000.0,40508.0,False,False,False,"[21, 51]","(37.25, 53.5]"
4779,97652,1,50.0,3.4,8.5,1.4,3.4,4,59.1589722451,F,U,51.19149566,71400.0,54752.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
4780,97687,0,,3.5,6.0,1.2,2.2,3,40.0,M,H,49.82889389,96200.0,49907.0,False,False,False,"[21, 51]","(37.25, 53.5]"
4781,97689,1,50.0,3.4,6.25,1.4,2.6,3,61.0,M,H,49.87427705,82100.0,54684.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
4782,97691,1,80.0,3.4,6.5,1.4,2.4,3,67.0,U,H,50.62156331,87900.0,54684.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
4783,97700,0,,3.0,7.75,1.2,3.2,1,32.0,M,U,48.56211338,71300.0,53513.4573612,False,False,True,"[21, 51]","(20.935, 37.25]"
4784,97705,0,,2.5,7.5,0.8,2.6,2,21.0,F,U,50.99543822,96200.0,49907.0,False,False,False,"[21, 51]","(20.935, 37.25]"
4785,97736,1,75.0,2.9,5.25,1.0,0.8,2,44.0,M,U,51.65244323,57000.0,49907.0,False,False,False,"[21, 51]","(37.25, 53.5]"
4786,97774,1,125.0,3.4,8.5,1.4,3.4,2,45.0,F,H,57.42319218,47000.0,43731.0,False,False,False,"[21, 51]","(37.25, 53.5]"
4787,97804,0,,3.0,7.25,1.0,1.0,4,79.0,M,U,53.59263356,72600.0,53513.4573612,False,False,True,"(69, 86]","(69.75, 86]"
4788,97828,0,,3.5,8.25,1.2,1.2,3,43.0,F,H,54.57981204,85400.0,71191.0,False,False,False,"[21, 51]","(37.25, 53.5]"
4789,97829,1,50.0,3.15,7.25,1.2,2.6,1,46.0,M,H,50.32684217,81900.0,71191.0,False,False,False,"[21, 51]","(37.25, 53.5]"
4790,97837,0,,3.5,6.75,1.2,2.4,3,67.0,F,H,49.60098259,32700.0,48438.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
4791,97838,0,,3.0,6.5,1.2,2.6,4,59.1589722451,F,U,50.12049934,46700.0,43750.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
4792,97916,0,,3.25,8.25,1.2,3.2,2,26.0,M,H,58.8964289,58800.0,66505.0,False,False,False,"[21, 51]","(20.935, 37.25]"
4793,97921,0,,3.25,8.75,1.2,3.4,3,84.0,F,H,50.69020186,57500.0,66505.0,False,False,False,"(69, 86]","(69.75, 86]"
4794,97941,0,,2.0,7.0,0.8,2.6,3,37.0,F,H,51.24538104,61400.0,53929.0,False,False,False,"[21, 51]","(20.935, 37.25]"
4795,98030,0,,3.0,8.0,1.0,1.0,1,78.0,F,U,53.33429777,45100.0,44596.0,False,False,False,"(69, 86]","(69.75, 86]"
4796,98033,1,100.0,3.4,7.25,1.4,2.6,4,78.0,F,U,50.60162581,15200.0,40402.0,False,False,False,"(69, 86]","(69.75, 86]"
4797,98046,0,,2.5,4.25,0.8,0.8,2,57.0,M,U,58.69634655,26600.0,42500.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
4798,98085,1,50.0,2.4,6.75,1.0,3.0,3,59.1589722451,M,U,49.26659436,46400.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
4799,98099,1,105.0,3.15,7.0,1.2,2.4,4,31.0,F,H,51.32898891,58800.0,48441.0,False,False,False,"[21, 51]","(20.935, 37.25]"
4800,98113,0,,2.0,5.75,1.0,3.0,4,59.1589722451,F,H,49.66994878,58800.0,48441.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
4801,98147,0,,2.5,5.75,0.8,0.8,4,59.1589722451,M,U,52.80151232,36200.0,38184.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
4802,98165,0,,2.75,5.75,0.8,1.8,2,71.0,F,H,49.51316483,36200.0,38477.0,False,False,False,"(69, 86]","(69.75, 86]"
4803,98176,0,,3.5,8.5,1.2,1.2,2,44.0,M,U,61.39209429,39100.0,48071.0,False,False,False,"[21, 51]","(37.25, 53.5]"
4804,98191,1,50.0,3.65,8.0,1.4,3.0,4,59.1589722451,F,U,50.05037493,41600.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
4805,98220,1,50.0,3.15,7.0,1.2,2.4,2,61.0,M,H,49.93599819,33100.0,35861.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
4806,98221,1,75.0,1.9,3.75,0.8,0.6,3,59.1589722451,U,U,50.91814888,33100.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
