ID,Suc_flag,ARPU,PromCnt12,PromCnt36,PromCntMsg12,PromCntMsg36,Class,Gender,Age,HomeOwner,AvgARPU,AvgHomeValue,AvgIncome,Age_empflag,AvgHomeValue_empflag,AvgIncome_empflag
147878,0,,3,8,1,1,4,F,45,H,53,254900,83472,FALSE,FALSE,FALSE
147956,1,25,3,6,1,2,2,M,45,H,52,242400,47073,FALSE,FALSE,FALSE
148022,1,50,4,9,1,3,1,M,45,H,54,323700,95596,FALSE,FALSE,FALSE
148991,1,125,4,9,1,1,2,U,45,H,53,294100,47073,FALSE,FALSE,FALSE
149152,1,100,3,3,1,1,2,F,45,H,52,285500,47073,FALSE,FALSE,FALSE
149183,0,,3,8,1,3,1,F,45,H,55,425800,95596,FALSE,FALSE,FALSE
149414,1,45,4,8,1,3,2,F,45,H,58,349400,95596,FALSE,FALSE,FALSE
149506,1,50,2,5,1,1,2,M,45,H,63,450700,93607,FALSE,FALSE,FALSE
150191,1,55,4,8,1,3,2,F,45,U,55,285500,53513.45736,FALSE,FALSE,TRUE
150282,0,,3,7,1,2,3,M,45,H,69,319600,76749,FALSE,FALSE,FALSE
150377,0,,3,4,1,1,2,F,45,U,55,202400,53513.45736,FALSE,FALSE,TRUE
150660,1,60,4,9,1,3,3,M,45,U,53,338500,53513.45736,FALSE,FALSE,TRUE
150970,1,100,2,5,1,1,2,F,45,U,62,361900,53513.45736,FALSE,FALSE,TRUE
151504,1,105,3,7,1,2,4,F,45,U,53,341400,53513.45736,FALSE,FALSE,TRUE
151518,1,75,3,8,1,3,4,M,45,U,53,382200,53513.45736,FALSE,FALSE,TRUE
151819,1,30,2,7,1,3,1,M,45,H,54,347700,93607,FALSE,FALSE,FALSE
152325,1,125,3,4,1,1,2,F,45,H,55,582500,93607,FALSE,FALSE,FALSE
152527,1,115,3,4,1,1,2,F,45,U,52,319700,53513.45736,FALSE,FALSE,TRUE
152741,0,,3,7,1,1,3,M,45,H,59,327300,75731,FALSE,FALSE,FALSE
153319,1,175,3,4,1,1,2,M,45,U,52,266700,53513.45736,FALSE,FALSE,TRUE
153582,0,,3,9,1,3,2,M,45,H,52,266000,35836,FALSE,FALSE,FALSE
153647,0,,3,8,1,3,2,M,45,H,52,225600,35836,FALSE,FALSE,FALSE
154117,0,,3,9,1,1,4,F,45,H,55,297300,76749,FALSE,FALSE,FALSE
154315,0,,3,8,1,3,3,F,45,H,52,88700,66458,FALSE,FALSE,FALSE
155056,0,,3,6,1,2,4,M,45,U,53,353100,53513.45736,FALSE,FALSE,TRUE
155970,1,150,3,6,1,2,3,U,45,H,51,179700,50543,FALSE,FALSE,FALSE
156559,1,60,4,8,1,3,3,F,45,U,56,184600,53513.45736,FALSE,FALSE,TRUE
156618,1,125,3,7,1,1,3,F,45,H,58,226900,50325,FALSE,FALSE,FALSE
157251,0,,3,6,1,2,2,F,45,U,50,160800,53513.45736,FALSE,FALSE,TRUE
157310,1,50,3,6,1,2,3,M,45,H,62,242700,36902,FALSE,FALSE,FALSE
157425,1,125,4,9,2,1,2,M,45,H,53,239700,42822,FALSE,FALSE,FALSE
157427,1,25,6,11,2,4,1,F,45,U,50,184500,53513.45736,FALSE,FALSE,TRUE
157707,0,,3,7,1,3,3,F,45,H,53,329400,45854,FALSE,FALSE,FALSE
157883,0,,4,8,1,3,3,F,45,H,61,201600,64942,FALSE,FALSE,FALSE
157904,1,30,3,8,1,3,1,F,45,H,51,218400,72278,FALSE,FALSE,FALSE
158205,0,,3,8,1,3,2,M,45,U,53,238100,53513.45736,FALSE,FALSE,TRUE
158822,1,50,3,6,1,2,4,M,45,H,57,573900,104651,FALSE,FALSE,FALSE
159208,0,,3,9,1,3,3,M,45,H,62,233900,40640,FALSE,FALSE,FALSE
159319,1,100,3,7,1,2,3,M,45,H,52,210800,64942,FALSE,FALSE,FALSE
159579,0,,3,8,1,1,4,F,45,U,53,424000,53513.45736,FALSE,FALSE,TRUE
160302,1,50,4,7,1,3,3,F,45,H,53,233900,40640,FALSE,FALSE,FALSE
161501,0,,3,7,1,3,3,M,45,H,56,232700,40640,FALSE,FALSE,FALSE
161627,1,105,3,7,1,2,1,F,45,H,67,125000,35778,FALSE,FALSE,FALSE
161726,1,35,3,8,1,3,1,F,45,H,51,228000,39094,FALSE,FALSE,FALSE
162490,0,,4,8,1,3,3,M,45,U,50,215600,53513.45736,FALSE,FALSE,TRUE
162497,0,,4,9,1,3,3,M,45,H,52,221300,67986,FALSE,FALSE,FALSE
163843,1,80,4,8,1,3,3,M,45,U,56,215900,53513.45736,FALSE,FALSE,TRUE
165019,0,,3,4,1,1,2,F,45,H,63,193500,39019,FALSE,FALSE,FALSE
165494,1,75,4,8,1,3,4,U,45,H,52,216300,67986,FALSE,FALSE,FALSE
165496,0,,4,9,1,3,3,F,45,H,52,139400,35778,FALSE,FALSE,FALSE
166485,1,225,4,8,1,3,2,F,45,H,51,145700,35778,FALSE,FALSE,FALSE
166508,1,100,3,7,1,1,4,M,45,H,60,162700,49840,FALSE,FALSE,FALSE
166735,0,,4,9,1,3,2,M,45,H,67,580600,121601,FALSE,FALSE,FALSE
166812,0,,3,9,1,3,3,M,45,H,52,213100,49840,FALSE,FALSE,FALSE
167149,1,100,3,6,1,1,4,F,45,H,62,235300,51935,FALSE,FALSE,FALSE
167376,0,,3,8,1,1,3,F,45,H,53,367900,70813,FALSE,FALSE,FALSE
167551,1,100,4,7,1,3,4,F,45,U,55,501400,53513.45736,FALSE,FALSE,TRUE
168040,0,,3,8,1,3,1,U,45,H,66,574200,118256,FALSE,FALSE,FALSE
168171,1,50,4,9,1,3,4,U,45,H,53,376200,75956,FALSE,FALSE,FALSE
168368,1,50,3,8,1,3,4,F,45,U,67,470000,122685,FALSE,FALSE,FALSE
169106,1,25,2,5,1,2,2,F,45,H,52,348500,75956,FALSE,FALSE,FALSE
169350,1,500,3,5,1,2,2,M,45,H,57,544400,122685,FALSE,FALSE,FALSE
169895,1,125,4,8,1,1,2,M,45,H,66,348500,75956,FALSE,FALSE,FALSE
170912,1,100,3,7,1,2,4,M,45,H,66,349400,66971,FALSE,FALSE,FALSE
171338,1,50,3,8,1,3,1,F,45,U,55,587400,53513.45736,FALSE,FALSE,TRUE
172068,1,100,4,9,1,3,3,M,45,H,61,585300,118256,FALSE,FALSE,FALSE
172475,1,80,4,9,1,3,3,M,45,U,57,516400,53513.45736,FALSE,FALSE,TRUE
173189,0,,4,9,1,3,4,F,45,H,56,564900,122685,FALSE,FALSE,FALSE
174124,0,,1,2,0,1,2,F,45,H,60,156300,30361,FALSE,FALSE,FALSE
174629,0,,3,9,1,3,2,F,45,U,49,145800,37283,FALSE,FALSE,FALSE
175283,1,250,4,9,1,3,3,F,45,H,53,199900,39057,FALSE,FALSE,FALSE
175321,0,,3,7,1,1,4,F,45,U,52,191100,53513.45736,FALSE,FALSE,TRUE
175637,1,100,3,6,1,1,4,F,45,U,53,446700,53513.45736,FALSE,FALSE,TRUE
175951,1,75,3,7,1,1,3,F,45,U,55,505500,53513.45736,FALSE,FALSE,TRUE
176777,0,,3,7,1,2,2,F,45,U,65,500000,53513.45736,FALSE,FALSE,TRUE
176833,1,140,4,9,1,3,4,F,45,H,56,181400,60896,FALSE,FALSE,FALSE
177158,0,,3,9,1,1,4,F,45,H,61,390900,71746,FALSE,FALSE,FALSE
177260,1,10,4,9,1,3,1,M,45,H,74,446200,60896,FALSE,FALSE,FALSE
178085,1,100,3,8,1,1,3,U,45,H,56,587900,161853,FALSE,FALSE,FALSE
178502,0,,3,8,1,3,2,U,45,U,50,67500,53513.45736,FALSE,FALSE,TRUE
178551,0,,3,7,1,3,2,F,45,U,62,250000,53513.45736,FALSE,FALSE,TRUE
178836,0,,3,8,1,3,3,M,45,H,58,254500,62824,FALSE,FALSE,FALSE
179008,1,25,3,8,1,3,2,M,45,H,91,360800,73833,FALSE,FALSE,FALSE
179275,1,125,3,8,1,3,2,M,45,U,57,344800,71746,FALSE,FALSE,FALSE
180252,0,,3,8,1,3,2,M,45,H,54,390900,71746,FALSE,FALSE,FALSE
183046,0,,3,7,1,3,3,F,45,H,52,267900,62824,FALSE,FALSE,FALSE
183312,0,,3,9,1,3,2,U,45,U,51,155700,53513.45736,FALSE,FALSE,TRUE
184277,0,,3,8,1,1,4,M,45,U,63,446800,53513.45736,FALSE,FALSE,TRUE
184289,1,50,4,8,1,3,2,F,45,U,64,574800,53513.45736,FALSE,FALSE,TRUE
188828,0,,5,10,2,4,2,F,45,H,51,217000,61243,FALSE,FALSE,FALSE
189902,1,30,3,8,1,3,1,F,45,U,59,320600,53513.45736,FALSE,FALSE,TRUE
189962,1,50,4,8,1,3,3,F,45,U,55,177300,53513.45736,FALSE,FALSE,TRUE
545,0,,6,10,2,3,3,F,44,H,50,117600,44829,FALSE,FALSE,FALSE
931,1,60,6,12,2,4,1,F,44,U,51,91200,54763,FALSE,FALSE,FALSE
1254,1,150,3,7,1,1,2,F,44,H,55,229700,64192,FALSE,FALSE,FALSE
1292,1,75,4,8,1,3,2,F,44,H,53,300900,67216,FALSE,FALSE,FALSE
1396,0,,4,9,1,3,4,M,44,H,62,138800,41929,FALSE,FALSE,FALSE
1485,0,,4,9,1,3,3,M,44,H,64,387300,97577,FALSE,FALSE,FALSE
1556,1,125,3,6,1,0,3,F,44,U,50,123200,41929,FALSE,FALSE,FALSE
1635,0,,3,8,1,1,2,U,44,U,71,243800,53513.45736,FALSE,FALSE,TRUE
1646,1,50,4,8,1,3,2,F,44,U,65,512700,91106,FALSE,FALSE,FALSE
1899,1,62.5,4,8,1,2,3,F,44,H,51,154600,41929,FALSE,FALSE,FALSE
2151,1,125,7,12,2,4,2,F,44,H,63,581100,92510,FALSE,FALSE,FALSE
2379,1,50,6,11,2,4,3,F,44,H,50,164400,41929,FALSE,FALSE,FALSE
2996,0,,6,11,1,3,4,F,44,H,50,134800,44829,FALSE,FALSE,FALSE
3009,1,100,7,12,1,3,3,F,44,H,51,195800,41929,FALSE,FALSE,FALSE
3312,1,75,8,12,2,3,3,M,44,H,59,420600,92510,FALSE,FALSE,FALSE
4254,1,100,8,13,2,1,2,U,44,U,49,109800,53513.45736,FALSE,FALSE,TRUE
4632,0,,8,13,2,4,4,F,44,U,58,416700,53513.45736,FALSE,FALSE,TRUE
5366,1,100,4,7,1,2,4,M,44,H,54,169100,45053,FALSE,FALSE,FALSE
5424,0,,7,12,1,1,3,F,44,U,50,109800,53513.45736,FALSE,FALSE,TRUE
6028,1,75,4,9,1,3,4,F,44,H,56,495400,118804,FALSE,FALSE,FALSE
6537,0,,5,9,1,3,3,M,44,H,60,142600,70541,FALSE,FALSE,FALSE
8190,0,,6,11,1,3,3,F,44,H,63,265600,50882,FALSE,FALSE,FALSE
8438,1,62.5,4,9,1,3,2,F,44,U,59,118500,53513.45736,FALSE,FALSE,TRUE
8585,0,,8,8,1,1,3,M,44,U,50,216900,53513.45736,FALSE,FALSE,TRUE
9461,0,,8,13,1,1,4,F,44,H,68,315200,70541,FALSE,FALSE,FALSE
9742,1,70,8,8,1,1,2,M,44,H,55,210500,32990,FALSE,FALSE,FALSE
9784,1,150,9,13,2,3,2,F,44,U,64,217200,53513.45736,FALSE,FALSE,TRUE
9945,0,,7,7,1,1,4,M,44,U,56,210200,50882,FALSE,FALSE,FALSE
9988,0,,7,7,1,1,3,M,44,U,52,227800,50882,FALSE,FALSE,FALSE
11067,0,,4,9,1,3,2,M,44,H,51,153800,45864,FALSE,FALSE,FALSE
11115,1,50,7,11,1,3,4,M,44,H,51,192500,52792,FALSE,FALSE,FALSE
11237,0,,7,12,1,3,4,M,44,U,65,144700,53513.45736,FALSE,FALSE,TRUE
11971,1,80,5,8,1,2,4,M,44,H,53,211500,52792,FALSE,FALSE,FALSE
12350,0,,7,13,1,3,3,M,44,H,53,255900,52792,FALSE,FALSE,FALSE
12932,1,105,5,7,0,1,3,F,44,U,52,221500,33927,FALSE,FALSE,FALSE
13188,1,500,8,13,1,3,3,F,44,H,51,235600,52792,FALSE,FALSE,FALSE
13215,1,105,8,12,1,2,3,F,44,U,50,238700,53513.45736,FALSE,FALSE,TRUE
13288,1,100,8,12,1,3,4,U,44,U,62,216500,53513.45736,FALSE,FALSE,TRUE
13989,0,,7,12,1,3,3,F,44,H,52,197600,45864,FALSE,FALSE,FALSE
14552,1,80,4,9,1,3,3,U,44,U,50,103400,53513.45736,FALSE,FALSE,TRUE
15277,0,,3,8,1,3,3,U,44,U,51,302500,53513.45736,FALSE,FALSE,TRUE
15416,1,150,2,5,1,1,2,M,44,U,52,366300,53513.45736,FALSE,FALSE,TRUE
15857,0,,3,7,1,2,3,U,44,U,52,207200,53513.45736,FALSE,FALSE,TRUE
16329,1,35,3,8,1,3,1,U,44,H,68,194900,33927,FALSE,FALSE,FALSE
16394,0,,3,8,1,1,3,M,44,U,53,366300,53513.45736,FALSE,FALSE,TRUE
17333,0,,3,8,1,3,3,U,44,H,66,465800,50578,FALSE,FALSE,FALSE
17590,0,,4,7,1,3,2,F,44,U,54,147600,53513.45736,FALSE,FALSE,TRUE
18089,1,125,4,8,1,3,4,F,44,H,52,219000,82927,FALSE,FALSE,FALSE
18339,1,50,3,7,1,2,3,U,44,H,51,91800,29984,FALSE,FALSE,FALSE
18609,1,50,3,7,1,2,4,F,44,H,60,211300,70685,FALSE,FALSE,FALSE
18640,0,,3,7,1,3,3,M,44,H,56,222400,54860,FALSE,FALSE,FALSE
18732,0,,3,7,1,2,1,F,44,H,51,126100,45053,FALSE,FALSE,FALSE
18761,1,75,3,9,1,3,2,F,44,U,55,281300,53513.45736,FALSE,FALSE,TRUE
19284,0,,3,8,1,3,2,F,44,U,51,190500,53513.45736,FALSE,FALSE,TRUE
20029,0,,3,4,1,1,4,F,44,H,52,202200,81967,FALSE,FALSE,FALSE
20110,0,,4,9,1,3,1,M,44,U,49,71800,53513.45736,FALSE,FALSE,TRUE
20341,1,15,3,7,1,2,2,F,44,H,53,298100,54860,FALSE,FALSE,FALSE
20522,1,75,3,4,1,1,4,F,44,H,54,351300,81967,FALSE,FALSE,FALSE
20533,1,125,3,8,1,3,4,M,44,H,61,172800,51240,FALSE,FALSE,FALSE
20966,1,100,3,8,1,3,2,F,44,U,53,295900,54152,FALSE,FALSE,FALSE
21034,0,,4,7,1,3,4,F,44,U,50,152800,53513.45736,FALSE,FALSE,TRUE
21235,0,,2,7,1,1,4,F,44,U,51,154300,61362,FALSE,FALSE,FALSE
21746,1,50,4,8,1,3,3,M,44,H,66,232500,54152,FALSE,FALSE,FALSE
22188,1,100,4,5,1,2,2,M,44,H,51,124600,35250,FALSE,FALSE,FALSE
22445,1,105,3,6,1,2,4,M,44,H,52,196700,93247,FALSE,FALSE,FALSE
22817,1,50,4,9,1,3,4,F,44,U,50,229400,53513.45736,FALSE,FALSE,TRUE
23065,1,100,3,7,1,1,4,F,44,H,56,216900,53513.45736,FALSE,FALSE,TRUE
23082,1,75,4,8,1,3,3,U,44,U,50,142600,53513.45736,FALSE,FALSE,TRUE
23130,0,,2,6,1,1,4,M,44,U,52,163700,51860,FALSE,FALSE,FALSE
23451,0,,3,7,1,1,1,F,44,U,57,153000,53513.45736,FALSE,FALSE,TRUE
23748,0,,3,5,1,1,4,M,44,U,52,199300,58078,FALSE,FALSE,FALSE
24123,0,,3,3,1,1,2,F,44,H,52,238000,93247,FALSE,FALSE,FALSE
24159,0,,3,6,1,2,3,M,44,U,51,168500,53513.45736,FALSE,FALSE,TRUE
24386,1,90,3,8,1,1,3,F,44,H,53,123400,44440,FALSE,FALSE,FALSE
24919,0,,2,7,1,1,4,M,44,H,57,542700,95837,FALSE,FALSE,FALSE
24971,0,,3,7,1,3,2,M,44,U,60,316600,46879,FALSE,FALSE,FALSE
24997,1,25,2,4,1,1,2,F,44,U,50,161300,53513.45736,FALSE,FALSE,TRUE
25107,1,25,4,9,1,3,1,F,44,H,61,388500,95837,FALSE,FALSE,FALSE
25366,0,,2,6,1,2,2,U,44,U,51,159900,41311,FALSE,FALSE,FALSE
25462,0,,5,9,2,3,1,M,44,H,54,366800,70882,FALSE,FALSE,FALSE
25558,1,75,4,9,1,3,3,F,44,H,59,97800,37053,FALSE,FALSE,FALSE
25788,0,,3,7,1,2,3,M,44,U,50,62000,53513.45736,FALSE,FALSE,TRUE
25918,1,100,2,6,1,2,2,F,44,H,53,240300,44944,FALSE,FALSE,FALSE
26045,1,70,3,6,1,2,3,F,44,U,65,572500,53513.45736,FALSE,FALSE,TRUE
26645,1,75,4,9,1,3,2,F,44,U,51,88900,34220,FALSE,FALSE,FALSE
26712,0,,3,6,1,2,1,M,44,U,51,153800,55139,FALSE,FALSE,FALSE
26887,1,150,3,3,1,1,2,M,44,H,53,186500,55139,FALSE,FALSE,FALSE
27082,1,50,3,6,1,2,3,F,44,H,52,137200,81759,FALSE,FALSE,FALSE
27605,0,,4,7,1,2,2,M,44,U,60,290900,53513.45736,FALSE,FALSE,TRUE
27890,1,50,4,8,1,1,2,M,44,H,52,227800,55139,FALSE,FALSE,FALSE
27944,1,165,4,8,1,3,4,U,44,U,52,319500,53513.45736,FALSE,FALSE,TRUE
27987,1,75,4,8,1,3,3,M,44,U,50,121700,53513.45736,FALSE,FALSE,TRUE
28124,0,,3,4,1,1,2,M,44,U,50,199300,53513.45736,FALSE,FALSE,TRUE
28382,0,,3,8,1,3,1,F,44,H,50,120700,37053,FALSE,FALSE,FALSE
28514,1,105,2,5,1,0,2,F,44,H,56,174400,55139,FALSE,FALSE,FALSE
28681,1,175,3,7,1,1,3,M,44,H,62,206700,59715,FALSE,FALSE,FALSE
28713,1,105,3,8,1,3,4,F,44,H,52,172500,55139,FALSE,FALSE,FALSE
29010,1,120,3,4,1,1,2,F,44,U,53,475000,53513.45736,FALSE,FALSE,TRUE
29141,1,100,4,8,1,3,3,F,44,U,49,157700,53513.45736,FALSE,FALSE,TRUE
29345,1,85,4,8,1,3,2,F,44,U,50,160200,53513.45736,FALSE,FALSE,TRUE
29589,1,40,4,9,1,3,2,F,44,H,60,185400,37610,FALSE,FALSE,FALSE
30068,1,60,3,7,1,3,2,M,44,H,59,185700,41531,FALSE,FALSE,FALSE
31339,0,,3,8,1,3,2,F,44,H,50,97800,37053,FALSE,FALSE,FALSE
31446,0,,3,5,1,2,4,M,44,H,62,349100,79024,FALSE,FALSE,FALSE
31616,1,250,4,8,1,3,1,F,44,U,51,203500,41531,FALSE,FALSE,FALSE
31852,1,130,3,8,1,1,4,F,44,H,50,160600,53513.45736,FALSE,FALSE,TRUE
32892,1,50,3,8,1,3,3,F,44,U,55,184600,39019,FALSE,FALSE,FALSE
33344,0,,3,8,1,3,4,F,44,H,50,71300,24950,FALSE,FALSE,FALSE
33455,0,,3,7,1,1,2,M,44,U,51,148300,53513.45736,FALSE,FALSE,TRUE
34246,0,,3,6,1,1,4,M,44,H,51,297100,41531,FALSE,FALSE,FALSE
35159,0,,3,8,1,3,2,M,44,H,51,130900,39476,FALSE,FALSE,FALSE
35504,1,75,3,8,1,1,4,F,44,H,50,127200,39476,FALSE,FALSE,FALSE
35704,0,,3,6,1,1,4,M,44,U,61,173600,53513.45736,FALSE,FALSE,TRUE
35728,1,50,3,8,1,3,3,M,44,H,68,112179.2028,37610,FALSE,TRUE,FALSE
35864,0,,3,8,1,3,2,F,44,U,50,95000,48463,FALSE,FALSE,FALSE
35908,1,100,3,6,1,2,4,U,44,U,51,217600,53513.45736,FALSE,FALSE,TRUE
36590,1,50,4,7,1,3,3,M,44,U,51,134400,53513.45736,FALSE,FALSE,TRUE
37637,1,50,4,9,1,3,2,F,44,U,51,252100,38929,FALSE,FALSE,FALSE
37915,0,,2,6,0,2,1,M,44,H,52,224700,44975,FALSE,FALSE,FALSE
38261,0,,3,8,1,3,4,M,44,U,59,177500,48772,FALSE,FALSE,FALSE
38388,1,50,3,8,1,3,2,M,44,U,54,215500,53513.45736,FALSE,FALSE,TRUE
38471,1,125,3,8,1,2,4,U,44,H,52,232600,58963,FALSE,FALSE,FALSE
38591,1,50,3,8,1,3,4,F,44,U,57,181800,44975,FALSE,FALSE,FALSE
38632,1,190,4,8,1,3,4,M,44,U,50,186900,53513.45736,FALSE,FALSE,TRUE
39020,1,105,3,7,1,2,4,M,44,H,52,244900,60513,FALSE,FALSE,FALSE
40565,0,,3,8,1,3,2,F,44,U,63,153800,53513.45736,FALSE,FALSE,TRUE
41434,1,25,3,8,1,3,1,F,44,U,60,277300,55210,FALSE,FALSE,FALSE
41819,1,75,3,6,1,1,3,F,44,U,51,184100,53513.45736,FALSE,FALSE,TRUE
42336,0,,3,8,1,3,1,F,44,H,64,155500,64506,FALSE,FALSE,FALSE
42937,1,100,4,9,1,3,4,F,44,H,62,261800,79024,FALSE,FALSE,FALSE
43101,1,50,3,6,1,3,2,F,44,H,55,223200,64506,FALSE,FALSE,FALSE
43126,1,25,4,8,1,3,1,M,44,H,60,187300,57389,FALSE,FALSE,FALSE
43927,1,125,3,6,1,2,4,M,44,H,50,193500,39019,FALSE,FALSE,FALSE
44795,0,,3,8,1,3,1,F,44,H,55,165400,39019,FALSE,FALSE,FALSE
45584,1,125,4,9,1,3,1,F,44,U,52,289700,79024,FALSE,FALSE,FALSE
46178,1,100,4,7,1,3,3,U,44,U,51,184100,53513.45736,FALSE,FALSE,TRUE
46256,0,,2,5,1,1,2,F,44,H,53,220000,39019,FALSE,FALSE,FALSE
46546,0,,3,6,1,2,1,M,44,H,50,174200,70092,FALSE,FALSE,FALSE
46737,0,,3,7,1,3,4,F,44,H,51,118000,34402,FALSE,FALSE,FALSE
47137,0,,3,5,1,2,3,M,44,H,51,231200,77367,FALSE,FALSE,FALSE
47505,0,,2,6,1,1,4,F,44,H,62,254100,52275,FALSE,FALSE,FALSE
47508,0,,3,7,1,3,3,M,44,U,58,113700,53513.45736,FALSE,FALSE,TRUE
48793,0,,3,8,1,3,1,M,44,U,50,199100,53513.45736,FALSE,FALSE,TRUE
48876,0,,3,4,1,1,2,M,44,H,55,160100,77367,FALSE,FALSE,FALSE
49439,1,125,3,4,1,1,2,M,44,U,51,166700,53513.45736,FALSE,FALSE,TRUE
50262,1,50,4,8,1,3,1,F,44,U,51,221000,53513.45736,FALSE,FALSE,TRUE
50399,0,,3,9,1,3,2,U,44,H,52,164500,65342,FALSE,FALSE,FALSE
50462,0,,3,9,1,1,2,M,44,H,54,116500,44829,FALSE,FALSE,FALSE
50632,0,,4,8,1,1,1,F,44,H,51,111500,42102,FALSE,FALSE,FALSE
50869,0,,3,7,1,3,3,F,44,U,77,460100,82711,FALSE,FALSE,FALSE
51269,1,25,3,8,1,3,1,M,44,H,64,500000,200001,FALSE,FALSE,FALSE
51285,0,,2,7,1,2,2,F,44,H,55,199000,50607,FALSE,FALSE,FALSE
51293,0,,3,8,1,3,3,F,44,H,50,163300,50607,FALSE,FALSE,FALSE
51406,0,,3,7,1,2,3,F,44,H,52,171400,50607,FALSE,FALSE,FALSE
51455,0,,3,3,1,1,2,F,44,H,50,97900,37792,FALSE,FALSE,FALSE
51706,1,75,3,8,1,3,3,M,44,H,53,279900,50607,FALSE,FALSE,FALSE
52196,1,50,3,7,1,2,3,U,44,U,49,172200,53513.45736,FALSE,FALSE,TRUE
52398,1,70,4,9,1,3,3,M,44,H,61,358200,47394,FALSE,FALSE,FALSE
52476,1,105,3,8,1,3,4,F,44,H,52,151700,58060,FALSE,FALSE,FALSE
53082,0,,3,7,1,3,4,F,44,H,53,220800,84525,FALSE,FALSE,FALSE
53086,0,,3,8,1,3,2,M,44,H,50,89900,69057,FALSE,FALSE,FALSE
53496,1,100,3,9,1,3,4,F,44,U,53,287500,47394,FALSE,FALSE,FALSE
53576,1,125,3,4,1,1,2,F,44,U,51,214900,53513.45736,FALSE,FALSE,TRUE
53638,0,,3,9,1,3,2,F,44,U,52,283500,53513.45736,FALSE,FALSE,TRUE
53793,1,25,4,9,1,3,2,M,44,U,51,97900,53513.45736,FALSE,FALSE,TRUE
54035,0,,3,8,1,1,3,M,44,H,51,158500,48772,FALSE,FALSE,FALSE
54308,0,,3,8,1,3,2,M,44,H,52,215000,84525,FALSE,FALSE,FALSE
54517,0,,2,7,1,3,4,F,44,H,60,237500,48772,FALSE,FALSE,FALSE
55038,0,,4,9,1,3,2,F,44,H,59,237500,48772,FALSE,FALSE,FALSE
55091,1,50,3,4,1,1,2,M,44,H,53,221100,67524,FALSE,FALSE,FALSE
55115,0,,2,6,1,1,4,F,44,H,50,97900,37792,FALSE,FALSE,FALSE
55358,1,150,4,8,1,3,4,F,44,H,64,237500,48772,FALSE,FALSE,FALSE
55390,0,,3,7,1,2,2,M,44,H,49,112600,53513.45736,FALSE,FALSE,TRUE
55408,1,20,3,8,1,3,1,F,44,H,49,96200,53513.45736,FALSE,FALSE,TRUE
55840,1,80,2,6,1,3,2,F,44,U,50,126900,53513.45736,FALSE,FALSE,TRUE
56367,1,25,3,9,1,3,1,M,44,H,52,204400,53750,FALSE,FALSE,FALSE
57052,1,145,4,8,1,3,1,M,44,H,51,181100,53750,FALSE,FALSE,FALSE
57195,0,,3,7,1,3,1,U,44,U,51,206400,53513.45736,FALSE,FALSE,TRUE
57982,0,,3,8,1,3,2,F,44,H,50,189000,44777,FALSE,FALSE,FALSE
58043,0,,3,7,1,1,2,M,44,H,62,340600,71846,FALSE,FALSE,FALSE
58728,1,100,3,7,1,2,3,F,44,U,51,177500,53513.45736,FALSE,FALSE,TRUE
59070,1,50,4,9,1,1,3,M,44,H,53,217000,80929,FALSE,FALSE,FALSE
59572,0,,3,4,1,1,3,F,44,H,57,563900,80929,FALSE,FALSE,FALSE
59903,0,,4,8,1,3,3,F,44,U,50,136400,53513.45736,FALSE,FALSE,TRUE
60476,0,,3,7,1,2,1,M,44,H,66,493300,35691,FALSE,FALSE,FALSE
60738,1,25,3,8,1,3,1,F,44,H,61,212300,61202,FALSE,FALSE,FALSE
60755,0,,3,9,1,3,4,M,44,U,55,174300,67352,FALSE,FALSE,FALSE
60859,1,50,4,8,1,3,1,F,44,H,52,216600,53750,FALSE,FALSE,FALSE
61275,1,60,4,9,1,3,2,F,44,H,52,192500,48772,FALSE,FALSE,FALSE
61480,1,105,3,7,1,2,4,M,44,H,52,284200,80929,FALSE,FALSE,FALSE
61614,0,,3,9,1,3,2,M,44,U,50,174200,53513.45736,FALSE,FALSE,TRUE
61616,0,,3,8,1,1,4,F,44,H,52,191100,70092,FALSE,FALSE,FALSE
61808,1,125,3,4,1,1,2,F,44,H,58,392100,70092,FALSE,FALSE,FALSE
62585,1,125,3,3,1,1,4,M,44,H,52,227900,80929,FALSE,FALSE,FALSE
62689,0,,3,9,1,3,4,M,44,H,51,196000,48772,FALSE,FALSE,FALSE
63542,1,130,4,8,1,3,4,F,44,H,51,162500,48361,FALSE,FALSE,FALSE
63557,0,,3,8,1,3,1,F,44,U,49,104200,53513.45736,FALSE,FALSE,TRUE
64305,0,,3,4,1,1,2,F,44,H,50,162500,48361,FALSE,FALSE,FALSE
64467,1,60,2,4,1,1,4,M,44,U,60,205000,53513.45736,FALSE,FALSE,TRUE
64683,1,50,3,6,1,2,4,F,44,U,52,232200,80929,FALSE,FALSE,FALSE
65946,0,,3,7,1,2,3,U,44,U,51,201600,53513.45736,FALSE,FALSE,TRUE
66037,1,105,4,9,1,1,4,F,44,U,53,275000,40149,FALSE,FALSE,FALSE
66087,1,100,3,8,1,3,2,F,44,U,53,230600,60392,FALSE,FALSE,FALSE
66338,0,,3,7,1,2,3,M,44,H,52,216600,53750,FALSE,FALSE,FALSE
66508,0,,4,7,1,2,2,M,44,U,50,206300,46449,FALSE,FALSE,FALSE
66832,0,,3,7,1,1,4,F,44,U,51,301300,53513.45736,FALSE,FALSE,TRUE
